stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
16471,,"Den Haag, Vrederustlaan",52.035948,4.271646,0,,,1.0,
16472,,"Den Haag, Ambachtsweg",52.033787,4.26743,0,,,1.0,
16474,,"Den Haag, Laan van Eik en Duinen",52.069111,4.263512,0,,,1.0,
16475,,"Den Haag, Thorbeckelaan",52.064969,4.253349,0,,,1.0,
16476,,"Den Haag, Perenstraat",52.067155,4.258252,0,,,1.0,
16477,,"Den Haag, Perenstraat",52.067458,4.258915,0,,,1.0,
16478,,"Den Haag, Laan van Eik en Duinen",52.06889,4.262905,0,,,1.0,
16480,,"Den Haag, Appelstraat",52.064159000000004,4.254230000000001,0,,,0.0,
16481,,"Den Haag, Thorbeckelaan",52.064142,4.252407,0,,,1.0,
16487,,"Den Haag, Arnold Spoelplein",52.054418,4.234121,0,,,1.0,
16488,,"Den Haag, Arnold Spoelplein",52.05429,4.2339199999999995,0,,,1.0,
16489,,"Den Haag, Louis Armstrongplein",52.055118,4.238580000000001,0,,,1.0,
16490,,"Den Haag, Louis Armstrongplein",52.055143,4.238404,0,,,1.0,
16491,,"Den Haag, Buitentuinen",52.056607,4.245672,0,,,1.0,
16492,,"Den Haag, Buitentuinen",52.056566,4.246096,0,,,1.0,
16493,,"Den Haag, Binnentuinen",52.059371,4.247964,0,,,0.0,
16494,,"Den Haag, Binnentuinen",52.059405,4.247802,0,,,0.0,
16501,,"Den Haag, Prins Willemstraat",52.101918,4.2774589999999995,0,,,1.0,
16506,,"Den Haag, Alexanderplein",52.087598,4.302489,0,,,0.0,
16511,,"Den Haag, Nassauplein",52.090243,4.305635,0,,,1.0,
16512,,"Den Haag, Nassauplein",52.089765,4.305544,0,,,1.0,
16521,,"Den Haag, Duinkerksestraat",52.111312,4.295898,0,,,1.0,
16530,,"Den Haag, Ledeganckplein",52.052872,4.316934,0,,,1.0,
16531,,"Den Haag, Alberdingk Thijmstraat",52.052136,4.313102,0,,,1.0,
16532,,"Den Haag, Jan van Beersstraat",52.055718,4.3235,0,,,1.0,
16533,,"Den Haag, Ledeganckplein",52.052962,4.317034,0,,,1.0,
16535,,"Den Haag, Valkenbosplein",52.079037,4.277049,0,,,1.0,
16536,,"Den Haag, Valkenbosplein",52.07798,4.27639,0,,,1.0,
16540,,"Den Haag, Copernicusplein",52.075666,4.275119999999999,0,,,0.0,
16541,,"Den Haag, Copernicusplein",52.076309,4.2755410000000005,0,,,1.0,
16542,,"Den Haag, Kamperfoeliestraat",52.070679,4.269555,0,,,1.0,
16554,,"Den Haag, Lozerlaan",52.03095,4.26122,0,,,1.0,
1655983,,"Den Haag, Melkwegstraat",52.068277,4.345867,0,,,1.0,
16561,,"Den Haag, Cannenburglaan",52.044014000000004,4.291154,0,,,1.0,
16562,,"Den Haag, Escamplaan",52.059521000000004,4.263548999999999,0,,,1.0,
16568,,"Den Haag, Groenhovenstraat",52.094526,4.313062,0,,,0.0,
16571,,"Den Haag, Oostduinlaan",52.09667,4.311637999999999,0,,,0.0,
16572,,"Den Haag, Groenhovenstraat",52.095242999999996,4.312767,0,,,1.0,
16573,,"Den Haag, Ruychrocklaan",52.100188,4.321873,0,,,1.0,
16574,,"Den Haag, Ruychrocklaan",52.100257,4.321505999999999,0,,,1.0,
1657703,,"Den Haag, Frederik Hendriklaan",52.092385,4.277024,0,,,,
16578,,"Den Haag, Cornelis de Wittlaan",52.087576,4.277961,0,,,1.0,
1657817,,"Den Haag, Frederik Hendriklaan",52.092209999999994,4.276547,0,,,,
16579,,"Den Haag, Laan van Meerdervoort",52.084885,4.291991,0,,,1.0,
16580,,"Den Haag, Laan van Meerdervoort",52.085066,4.292118,0,,,1.0,
16583,,"Den Haag, Houtwijklaan",52.056368,4.250738,0,,,1.0,
16585,,"Den Haag, Houtwijklaan",52.055713,4.25176,0,,,1.0,
16599,,"Den Haag, Van Boetzelaerlaan",52.086047,4.274044,0,,,1.0,
16601,,"Den Haag, Calandplein",52.062901000000004,4.313704,0,,,0.0,
16602,,"Den Haag, Calandplein",52.063204,4.313478,0,,,0.0,
16603,,"Den Haag, Neherkade",52.061146,4.318471,0,,,1.0,
16604,,"Den Haag, Neherkade",52.06102,4.31846,0,,,1.0,
16607,,"Den Haag, Colijnplein",52.066294,4.248108,0,,,1.0,
16608,,"Den Haag, Colijnplein",52.066839,4.247832,0,,,0.0,
16621,,"Den Haag, Pisuissestraat",52.057161,4.227868,0,,,1.0,
16622,,"Den Haag, Pisuissestraat",52.057495,4.227976,0,,,1.0,
16624,,"Den Haag, Station Moerwijk",52.055008,4.309694,0,,,0.0,
16626,,"Den Haag, Statenlaan",52.096457,4.270283,0,,,0.0,
16628,,"Den Haag, Douzastraat",52.09281,4.266813,0,,,1.0,
16629,,"Den Haag, Douzastraat",52.093858000000004,4.268261,0,,,1.0,
16630,,"Den Haag, Moerweg",52.058533000000004,4.2942540000000005,0,,,1.0,
16641,,"Den Haag, Weteringkade",52.074283,4.3299,0,,,0.0,
16642,,"Den Haag, Weteringkade",52.074912,4.329827,0,,,0.0,
16643,,"Den Haag, Banstraat",52.085198,4.287022,0,,,1.0,
16644,,"Den Haag, Conradkade",52.082215999999995,4.276737000000001,0,,,0.0,
16646,,"Den Haag, Juliana van Stolberglaan",52.084264000000005,4.339338,0,,,1.0,
16647,,"Den Haag, Valeriusstraat",52.084293,4.279589,0,,,1.0,
16649,,"Den Haag, Banstraat",52.085303,4.287647,0,,,1.0,
16653,,"Den Haag, Stieltjesstraat",52.058645,4.312246,0,,,1.0,
16666,,"Den Haag, Kneuterdijk",52.081396999999996,4.309511,0,,,1.0,
16667,,"Den Haag, Kneuterdijk",52.081365000000005,4.308986,0,,,1.0,
16682,,"Den Haag, Westduin",52.058555,4.226082,0,,,1.0,
16683,,"Den Haag, Westduin",52.058308000000004,4.226584,0,,,1.0,
16692,,"Den Haag, Theo Mann Bouwmeesterlaan",52.105388,4.325369,0,,,1.0,
16699,,"Den Haag, Else Mauhslaan",52.105956,4.323516000000001,0,,,1.0,
16719,,"Den Haag, Randveen",52.038265,4.251664,0,,,1.0,
16721,,"Den Haag, Meppelweg",52.053128,4.270912,0,,,1.0,
16722,,"Den Haag, Jonckbloetplein",52.058933,4.321193,0,,,1.0,
16723,,"Den Haag, Almeloplein",52.055451,4.274193,0,,,1.0,
16737,,"Den Haag, Zuiderpark",52.059616,4.279354,0,,,1.0,
16741,,"Den Haag, Brouwersgracht",52.073492,4.303166,0,,,1.0,
16743,,"Den Haag, Grote Markt",52.07496,4.307361,0,,,1.0,
16747,,"Den Haag, Beresteinlaan",52.040559,4.255614,0,,,1.0,
16748,,"Den Haag, Beresteinlaan",52.041125,4.256489,0,,,1.0,
16749,,"Den Haag, Melis Stokelaan",52.056778,4.301821,0,,,1.0,
16755,,"Den Haag, Groen van Prinstererlaan",52.061315,4.247345,0,,,1.0,
16756,,"Den Haag, Groen van Prinstererlaan",52.061295,4.24704,0,,,1.0,
16757,,"Den Haag, Haga Ziekenhuis",52.082055,4.264412,0,,,1.0,
16763,,"Den Haag, Nieboerweg",52.080465000000004,4.260747,0,,,1.0,
16766,,"Den Haag, Teunisbloemplein",52.06309,4.226504,0,,,0.0,
16767,,"Den Haag, Teunisbloemplein",52.063256,4.226062000000001,0,,,1.0,
16772,,"Den Haag, Juliana van Stolberglaan",52.084407,4.339247,0,,,1.0,
16780,,"Den Haag, Cornelis de Wittlaan",52.087281,4.278055999999999,0,,,1.0,
16781,,"Den Haag, Kijkduinsestraat",52.065591999999995,4.224178,0,,,1.0,
16785,,"Den Haag, Megastores hoofdingang",52.066756,4.318585,0,,,1.0,
16786,,"Den Haag, Megastores",52.064789000000005,4.314767,0,,,1.0,
16787,,"Den Haag, Megastores",52.064928,4.315231,0,,,1.0,
16796,,"Den Haag, Badhuisweg",52.103156,4.301323,0,,,1.0,
16797,,"Den Haag, Badhuisweg",52.102765999999995,4.300997,0,,,1.0,
16803,,"Den Haag, Maurits de Brauwweg",52.10937,4.306603,0,,,1.0,
16810,,"Den Haag, Het Kleine Loo",52.094378000000006,4.363078,0,,,1.0,
16818,,"Den Haag, Duinstraat",52.101121,4.27399,0,,,1.0,
16822,,"Den Haag, Groot Hertoginnelaan",52.085644,4.282751,0,,,0.0,
16824,,"Den Haag, Vredespaleis",52.08725,4.297872,0,,,1.0,
16826,,"Den Haag, Aert van der Goesstraat",52.087573,4.277596,0,,,1.0,
16827,,"Den Haag, Kurhausweg",52.112026,4.283748999999999,0,,,1.0,
16831,,"Den Haag, Weissenbruchstraat",52.089741,4.319583000000001,0,,,1.0,
16833,,"Den Haag, Wassenaarseweg",52.096265,4.326403,0,,,1.0,
16834,,"Den Haag, Wassenaarseweg",52.096022,4.326409,0,,,1.0,
16838,,"Den Haag, Willem Witsenplein",52.092803,4.330236,0,,,0.0,
16841,,"Den Haag, Doorniksestraat",52.110116,4.296818,0,,,1.0,
16842,,"Den Haag, Doorniksestraat",52.109059,4.298114,0,,,1.0,
16848,,"Den Haag, Pompstationsweg",52.106848,4.301131,0,,,0.0,
16853,,"Den Haag, Jonckbloetplein",52.058066,4.321797,0,,,0.0,
16854,,"Den Haag, Leyweg",52.050154,4.2748349999999995,0,,,1.0,
16856,,"Den Haag, Zweeloostraat",52.047568,4.2685580000000005,0,,,1.0,
16858,,"Den Haag, Alberdingk Thijmstraat",52.052036,4.313061,0,,,1.0,
16861,,"Den Haag, Okkernootstraat",52.063665,4.257917,0,,,0.0,
16862,,"Den Haag, Okkernootstraat",52.063557,4.257045,0,,,0.0,
16871,,"Den Haag, Drapeniersgaarde",52.038651,4.268503,0,,,1.0,
16872,,"Den Haag, Het Kleine Loo",52.095147999999995,4.362754,0,,,1.0,
16874,,"Den Haag, Margarethaland",52.091884,4.365718,0,,,1.0,
16881,,"Den Haag, Barneveldstraat",52.062026,4.290975,0,,,1.0,
16882,,"Den Haag, Barneveldstraat",52.061586,4.290986,0,,,1.0,
16884,,"Den Haag, Houtrustweg",52.085111,4.27201,0,,,1.0,
16886,,"Den Haag, Loevesteinlaan",52.048134999999995,4.284828,0,,,1.0,
171417,,"Den Haag, Doornstraat",52.098171,4.273772,0,,,1.0,
1726393,,"Den Haag, Waldorpstraat / Station HS",52.069596000000004,4.32651,0,,,1.0,
1726407,,"Den Haag, Waldorpstraat / Station HS",52.070577,4.3256120000000005,0,,,1.0,
1761300,,"Den Haag, Vrederustlaan",52.040267,4.268332,0,,,0.0,
1795036,,"Den Haag, Hobbemastraat",52.069387,4.3015300000000005,0,,,1.0,
1795068,,"Den Haag, Prinses Marijkestraat",52.079507,4.335131,0,,,1.0,
1795167,,"Den Haag, Veenweg",52.068104999999996,4.406458,0,,,1.0,
1861211,,"Den Haag, Nieboerweg",52.090295000000005,4.262308,0,,,1.0,
1861335,,"Den Haag, Tesselseplein",52.089753,4.257331,0,,,1.0,
1861480,,"Den Haag, Nieboerweg",52.090439,4.26229,0,,,1.0,
1861605,,"Den Haag, Tesselseplein",52.090104,4.2583150000000005,0,,,0.0,
1894338,,"Den Haag, Kunstmuseum/Museon",52.08892,4.279343,0,,,,
1894361,,"Den Haag, World Forum",52.093538,4.281067,0,,,,
1894439,,"Den Haag, World Forum",52.093990999999995,4.2823400000000005,0,,,,
1894447,,"Den Haag, Centraal Station",52.080639,4.325023000000001,0,NL:S:32002609,,0.0,K
1894448,,"Den Haag, Centraal Station",52.080612,4.324965,0,NL:S:32002609,,0.0,L
1894450,,"Den Haag, Centraal Station",52.080667,4.325095,0,NL:S:32002609,,0.0,J
1894451,,"Den Haag, Centraal Station",52.08052,4.324763,0,NL:S:32002609,,0.0,O
1894452,,"Den Haag, Centraal Station",52.080566,4.324893,0,NL:S:32002609,,0.0,M
1894453,,"Den Haag, Centraal Station",52.080548,4.324836,0,NL:S:32002609,,0.0,N
1894533,,"Den Haag, Kunstmuseum/Museon",52.088397,4.280158,0,,,1.0,
1894534,,"Den Haag, Kunstmuseum/Museon",52.088372,4.279415,0,,,1.0,
1894549,,"Den Haag, Wegastraat",52.069903000000004,4.336626,0,,,,
1927386,,"Den Haag, Kijkduin Strand",52.068835,4.22125,0,,,1.0,
1927388,,"Den Haag, Kijkduin Strand",52.068927,4.221451999999999,0,,,1.0,
1927389,,"Den Haag, Kijkduinsestraat",52.06671,4.22361,0,,,1.0,
1927412,,"Den Haag, De Stede",52.042075,4.26371,0,,,1.0,
1927519,,"Den Haag, Revalidatiecentrum",52.040673,4.2656540000000005,0,,,1.0,
1927520,,"Den Haag, Revalidatiecentrum",52.040397999999996,4.265982,0,,,0.0,
1927646,,"Den Haag, Gramsbergenlaan",52.053672,4.274252,0,,,1.0,
1927660,,"Den Haag, De Stede",52.041923,4.263815,0,,,0.0,
1927775,,"Den Haag, Gramsbergenlaan",52.053391999999995,4.275075,0,,,1.0,
1928519,,"Den Haag, Vliegenvangerlaan",52.076582,4.251405999999999,0,,,1.0,
1928522,,"Den Haag, Kunstmuseum/Museon",52.088976,4.279604,0,,,1.0,
1928523,,"Den Haag, Kunstmuseum/Museon",52.088707,4.279698000000001,0,,,1.0,
1962930,,"Den Haag, Den Haag Centraal",52.080364,4.324388,0,NL:S:32002609,,1.0,R
1962931,,"Den Haag, Den Haag Centraal",52.080446,4.324532,0,NL:S:32002609,,0.0,P
1962950,,"Den Haag, Den Haag Centraal",52.080795,4.325311,0,NL:S:32002609,,0.0,
1962966,,"Den Haag, Den Haag Centraal",52.080327000000004,4.324301,0,NL:S:32002609,,0.0,S
1998083,,"Den Haag, Zonweg",52.066956,4.3408370000000005,0,,,1.0,
1998119,,"Den Haag, Norfolk",52.09711,4.260546,0,,,,
2031583,,"Den Haag, Wegastraat",52.069421999999996,4.336156,0,,,,
2031677,,"Den Haag, Van der Woertstraat",52.098440999999994,4.3155660000000005,0,,,1.0,
2031678,,"Den Haag, Oostduinlaan",52.097412,4.313065,0,,,1.0,
2031679,,"Den Haag, Van der Woertstraat",52.098641,4.315853,0,,,1.0,
2031732,,"Den Haag, Waalsdorperweg",52.104729,4.319108,0,,,1.0,
2031795,,"Den Haag, Stalpertstraat",52.105359,4.3231660000000005,0,,,1.0,
2031800,,"Den Haag, Waalsdorperweg",52.104215,4.317923,0,,,1.0,
2064690,,"Den Haag, Centraal Station Uitstaphalte",52.080929,4.32525,0,NL:S:32002609,,,
2064753,,"Den Haag, Loosduinse Hoofdstraat",52.054027000000005,4.239205,0,,,0.0,
2064757,,"Den Haag, Paterswoldestraat",52.043203000000005,4.283215,0,,,1.0,
2064760,,"Den Haag, Haagse Markt",52.062515000000005,4.301041000000001,0,,,1.0,
2064775,,"Den Haag, Strijpkade",52.02919,4.296792,0,,,1.0,
2064777,,"Den Haag, Guntersteinweg",52.046972,4.303808999999999,0,,,1.0,
2064781,,"Den Haag, Wouwermanstraat",52.061338,4.307938,0,,,0.0,
2064782,,"Den Haag, Laan van Nieuw Oost-Indie",52.087325,4.333882,0,,,0.0,
2064786,,"Den Haag, Gruttosingel",52.05086,4.377239,0,,,1.0,
2064788,,"Den Haag, Prins Clauslaan",52.082774,4.328489,0,,,0.0,
2064790,,"Den Haag, Carel Reinierszkade",52.090669,4.34088,0,,,1.0,
2064791,,"Den Haag, Guirlande",52.046627,4.3709489999999995,0,,,1.0,
2064802,,"Den Haag, Prins Clauslaan",52.083326,4.326885,0,,,0.0,
2064803,,"Den Haag, Ockenburgh",52.050833000000004,4.226033999999999,0,,,1.0,
2064807,,"Den Haag, Bottgerwater",52.035513,4.374758,0,,,1.0,
2064814,,"Den Haag, Defensie",52.02779,4.362007,0,,,1.0,
2064819,,"Den Haag, Laan van Nootdorp",52.052695,4.382592,0,,,0.0,
2064825,,"Den Haag, Kaapseplein",52.061091,4.297676999999999,0,,,1.0,
2064832,,"Den Haag, Paterswoldestraat",52.043302000000004,4.283183,0,,,1.0,
2064834,,"Den Haag, Rotonde Houtkade",52.05912,4.4166870000000005,0,,,0.0,
2064835,,"Den Haag, Waterweegbree",52.032287,4.3831809999999995,0,,,1.0,
2064840,,"Den Haag, Prinses Marijkestraat",52.080542,4.334246,0,,,1.0,
2064844,,"Den Haag, Laan van Nieuw Oost-Indie",52.088369,4.335973,0,,,1.0,
2064847,,"Den Haag, Gramsbergenlaan",52.053671,4.274237,0,,,1.0,
2064848,,"Den Haag, Gruttosingel",52.050768,4.376993,0,,,1.0,
2064852,,"Den Haag, Reigersbergenweg",52.093965000000004,4.350785,0,,,1.0,
2064857,,"Den Haag, Goudriaankade",52.068214000000005,4.327725,0,,,0.0,
2064869,,"Den Haag, De Uithof",52.039977,4.236315,0,,,1.0,
2064871,,"Den Haag, Ockenburghstraat",52.052452,4.229754,0,,,1.0,
2064874,,"Den Haag, Bottgerwater",52.035507,4.375093,0,,,1.0,
2064884,,"Den Haag, Gouverneurplein",52.056008,4.313884,0,,,,
2064897,,"Den Haag, Q. A. Nederpelstraat",52.047011,4.239575,0,,,0.0,
2064899,,"Den Haag, Calandplein",52.062901000000004,4.313704,0,,,0.0,
2064901,,"Den Haag, Paul Steenbergenlaan",52.018273,4.302084,0,,,1.0,
2064915,,"Den Haag, Hofzichtlaan",52.098108,4.357855000000001,0,,,1.0,
2064927,,"Den Haag, Zuiderparklaan/Escamplaan",52.065870000000004,4.279082,0,,,1.0,
2064928,,"Den Haag, Leyenburg",52.056225,4.266723000000001,0,,,0.0,
2064932,,"Den Haag, Haagse Markt",52.062576,4.300864,0,,,1.0,
2064941,,"Den Haag, Moerweg/Melis Stokelaan",52.054864,4.296005999999999,0,,,1.0,
2064948,,"Den Haag, Hobbemastraat",52.069495,4.301586,0,,,1.0,
2064951,,"Den Haag, Parijsplein",52.020821999999995,4.296792,0,,,1.0,
2064952,,"Den Haag, Ockenburghstraat",52.052313,4.229364,0,,,0.0,
2064957,,"Den Haag, Lanen",52.060395,4.3948730000000005,0,,,1.0,
2064960,,"Den Haag, Schalk Burgerstraat",52.059995,4.293912000000001,0,,,0.0,
2064963,,"Den Haag, Hofzichtlaan",52.098631,4.358048,0,,,1.0,
2064965,,"Den Haag, Loevesteinlaan",52.045649,4.290035,0,,,0.0,
2064971,,"Den Haag, Arnold Spoelplein",52.05429,4.2339199999999995,0,,,1.0,
2064976,,"Den Haag, Haagse Poort",52.077642,4.337596,0,,,1.0,
2064979,,"Den Haag, Erasmusplein",52.051564,4.298769,0,,,1.0,
2064985,,"Den Haag, Grote Markt",52.07496,4.307361,0,,,1.0,
2064994,,"Den Haag, Steenhouwersgaarde",52.038736,4.276547,0,,,0.0,
2065000,,"Den Haag, Jonckbloetplein",52.058628000000006,4.321258,0,,,0.0,
2065008,,"Den Haag, Lanen",52.060686,4.39529,0,,,1.0,
2065027,,"Den Haag, Brouwersgracht",52.073562,4.303909,0,,,1.0,
2065029,,"Den Haag, Moerweg/Melis Stokelaan",52.054023,4.2964199999999995,0,,,1.0,
2065035,,"Den Haag, Erasmusplein",52.051124,4.298853,0,,,1.0,
2065036,,"Den Haag, Monnickendamplein",52.062024,4.2706610000000005,0,,,0.0,
2065041,,"Den Haag, Erasmusplein",52.051128000000006,4.300253,0,,,0.0,
2065054,,"Den Haag, Station Ypenburg",52.0552,4.388631,0,,,1.0,
2065058,,"Den Haag, Paul Steenbergenlaan",52.018701,4.301709,0,,,1.0,
2065063,,"Den Haag, Laan van Wateringse Veld",52.027705,4.290737,0,,,0.0,
2065065,,"Den Haag, Station Moerwijk",52.054803,4.306987,0,,,1.0,
2065066,,"Den Haag, Hoefkade",52.064622,4.305394000000001,0,,,1.0,
2065087,,"Den Haag, Guntersteinweg",52.047793,4.30322,0,,,1.0,
2065092,,"Den Haag, Moerweg",52.054728000000004,4.296841000000001,0,,,0.0,
2065097,,"Den Haag, Gramsbergenlaan",52.053383000000004,4.275076,0,,,1.0,
2065099,,"Den Haag, De Dreef",52.034498,4.257254,0,,,0.0,
2065109,,"Den Haag, Lage Veld",52.022661,4.293527,0,,,1.0,
2065110,,"Den Haag, Laan van Hoornwijck",52.043132,4.364892,0,,,1.0,
2065113,,"Den Haag, Buitentuinen",52.056566,4.246096,0,,,1.0,
2065119,,"Den Haag, Noordweg",52.03461,4.284155,0,,,1.0,
2065120,,"Den Haag, Zuidwerflaan",52.100355,4.360956,0,,,0.0,
2065121,,"Den Haag, Laan van Wateringse Veld",52.027807,4.291128,0,,,0.0,
2065123,,"Den Haag, Waterviolier",52.034351,4.388105,0,,,1.0,
2065129,,"Den Haag, Leidschenveen Centrum",52.064527000000005,4.3999,0,,,1.0,
2065144,,"Den Haag, Zichtenburglaan",52.048473,4.248576,0,,,1.0,
2065146,,"Den Haag, Laan van Ypenburg",52.044055,4.361473999999999,0,,,1.0,
2065147,,"Den Haag, Dedemvaartweg/Erasmusweg",52.040576,4.280087,0,,,0.0,
2065155,,"Den Haag, Oosteinde",52.026727,4.289974,0,,,1.0,
2065173,,"Den Haag, Station Hollands Spoor",52.0687,4.322812,0,NL:S:32003846,,0.0,H
2065174,,"Den Haag, Carry van Bruggenhof",52.040321999999996,4.2855739999999996,0,,,1.0,
2065175,,"Den Haag, Leidschenveen Centrum",52.064945,4.400518,0,,,1.0,
2065182,,"Den Haag, Buitentuinen",52.056607,4.245672,0,,,1.0,
2065191,,"Den Haag, Vrederustlaan",52.036,4.271412000000001,0,,,1.0,
2065193,,"Den Haag, Leyweg",52.046265000000005,4.279947,0,,,0.0,
2065194,,"Den Haag, Veluweplein",52.057933,4.29354,0,,,1.0,
2065195,,"Den Haag, Laan van Ypenburg",52.044988000000004,4.3602870000000005,0,,,1.0,
2065204,,"Den Haag, Parijsplein",52.019861999999996,4.297951,0,,,1.0,
2065256,,"Den Haag, Carry van Bruggenhof",52.040044,4.28561,0,,,1.0,
2065262,,"Den Haag, Lage Veld",52.023167,4.293806,0,,,1.0,
2065263,,"Den Haag, Laan van Hoornwijck",52.043238,4.3647,0,,,1.0,
2065271,,"Den Haag, Noordweg",52.034490999999996,4.283969,0,,,1.0,
2065274,,"Den Haag, Station Ypenburg",52.055609000000004,4.389089,0,,,1.0,
2065275,,"Den Haag, Waterviolier",52.034428999999996,4.387812,0,,,1.0,
2065284,,"Den Haag, Hoefkade",52.064209000000005,4.304469999999999,0,,,1.0,
2065295,,"Den Haag, Lozerlaan",52.043984,4.242597,0,,,1.0,
2065296,,"Den Haag, Lozerlaan",52.043951,4.2420290000000005,0,,,0.0,
2065298,,"Den Haag, Parnassia",52.046062,4.209976,0,,,1.0,
2065299,,"Den Haag, Houtwijklaan",52.056368,4.250738,0,,,1.0,
2065304,,"Den Haag, Dalerveenstraat",52.04919,4.2793790000000005,0,,,1.0,
2065312,,"Den Haag, Juliana van Stolberglaan",52.081447999999995,4.332999,0,,,1.0,
2065322,,"Den Haag, Leliekeverstraat",52.062148,4.41544,0,,,1.0,
2065323,,"Den Haag, van Essendijk",52.031948,4.3668379999999996,0,,,0.0,
2065328,,"Den Haag, Strijpkade",52.029294,4.297358,0,,,1.0,
2065330,,"Den Haag, Louis Armstrongplein",52.055118,4.238580000000001,0,,,1.0,
2065334,,"Den Haag, Guirlande",52.046673,4.371153,0,,,1.0,
2065346,,"Den Haag, Louis Armstrongplein",52.055143,4.238404,0,,,1.0,
2065349,,"Den Haag, Houtwijklaan",52.055713,4.25176,0,,,1.0,
2065355,,"Den Haag, De Uithof",52.039536,4.235364,0,,,1.0,
2065356,,"Den Haag, Parnassia",52.04615,4.209726,0,,,1.0,
2065357,,"Den Haag, Veluweplein",52.058839,4.2923800000000005,0,,,1.0,
2065360,,"Den Haag, Lozerlaan/Erasmusweg",52.030753999999995,4.260438,0,,,1.0,
2065361,,"Den Haag, Dalerveenstraat",52.049657,4.279338,0,,,1.0,
2065365,,"Den Haag, Juliana van Stolberglaan",52.081878,4.331894999999999,0,,,1.0,
2065367,,"Den Haag, Eendenplein",52.065427,4.410876999999999,0,,,1.0,
2065372,,"Den Haag, Broeksloot",52.060159999999996,4.334725,0,,,0.0,
2065380,,"Den Haag, Defensie",52.028034000000005,4.3621620000000005,0,,,1.0,
2065382,,"Den Haag, Hoge Veld",52.031273,4.285913,0,,,0.0,
2065390,,"Den Haag, Veenweg",52.06813,4.406224,0,,,1.0,
2065396,,"Den Haag, Zusterstraat",52.073588,4.296002,0,,,0.0,
2065404,,"Den Haag, Arnold Spoelplein",52.054388,4.233816,0,,,1.0,
2065410,,"Den Haag, Zichtenburglaan",52.048914,4.2495709999999995,0,,,1.0,
2065411,,"Den Haag, Ockenrode",52.049025,4.222247,0,,,1.0,
2065412,,"Den Haag, Kaapseplein",52.061056,4.297795,0,,,0.0,
2065423,,"Den Haag, Melis Stokelaan",52.046738,4.278696,0,,,1.0,
2065424,,"Den Haag, Laan van Nootdorp",52.052728,4.3844,0,,,1.0,
2065428,,"Den Haag, Eendenplein",52.065791,4.410286,0,,,1.0,
2065440,,"Den Haag, Rotonde Houtkade",52.059075,4.416644,0,,,1.0,
2065441,,"Den Haag, Waterweegbree",52.032376,4.383063,0,,,1.0,
2065442,,"Den Haag, van Musschenbroekstraat",52.066038,4.329614,0,,,1.0,
2065451,,"Den Haag, Hoge Veld",52.031566999999995,4.286576,0,,,0.0,
2065453,,"Den Haag, Carel Reinierszkade",52.090202000000005,4.339957,0,,,1.0,
2065455,,"Den Haag, Boslaan",52.084834,4.328673,0,,,1.0,
2065472,,"Den Haag, Lozerlaan",52.043186,4.240985,0,,,1.0,
2065474,,"Den Haag, Ockenrode",52.0489,4.2214480000000005,0,,,0.0,
2065479,,"Den Haag, Ambachtsweg",52.033297,4.266043,0,,,1.0,
2065481,,"Den Haag, Melis Stokelaan",52.046695,4.278857,0,,,1.0,
2065485,,"Monster, De Tol",52.044715000000004,4.204662,0,,,1.0,
2065486,,"Den Haag, Schalk Burgerstraat",52.059989,4.293286,0,,,1.0,
2065491,,"Den Haag, Leliekeverstraat",52.062058,4.415457,0,,,0.0,
2065492,,"Den Haag, van Essendijk",52.031940999999996,4.367013,0,,,1.0,
2065502,,"Den Haag, Oosteinde",52.026368,4.29007,0,,,1.0,
2065505,,"Den Haag, Boslaan",52.084945000000005,4.329035,0,,,1.0,
2065507,,"Den Haag, Brouwersgracht",52.073492,4.303166,0,,,1.0,
2065513,,"Den Haag, Zuidwerflaan",52.100359000000005,4.36135,0,,,1.0,
2065514,,"Den Haag, Haagse Poort",52.077599,4.337889,0,,,1.0,
2065519,,"Den Haag, Reigersbergenweg",52.093315999999994,4.349589,0,,,1.0,
2065520,,"Den Haag, Ockenburgh",52.051001,4.226701,0,,,0.0,
2136386,,"Den Haag, De Uithof (spoor 2)",52.03948,4.245307,0,,,1.0,2
2136898,,"Den Haag, Station Hollands Spoor",52.0687,4.322812,0,NL:S:32003846,,0.0,H
2136899,,"Den Haag, Station Hollands Spoor",52.068343,4.322092,0,NL:S:32003846,,1.0,I
2182298,,"Den Haag, Laan van 's-Gravenmade",52.04805,4.352780999999999,0,,,1.0,
2217707,,"Den Haag, Kraayensteinlaan (perron C)",52.048884,4.23629,0,,,1.0,C
2217710,,"Den Haag, Arnold Spoelplein (spoor 1)",52.054772,4.2326690000000005,0,,,1.0,1
2255689,,"Den Haag, De Savornin Lohmanplein",52.067862,4.2457199999999995,0,,,1.0,
2255800,,"Den Haag, Jozef Israëlsplein",52.092546999999996,4.319837000000001,0,,,1.0,
2255801,,"Den Haag, Jozef Israëlsplein",52.092193,4.319451,0,,,1.0,
2255806,,"Den Haag, Van Hoytemastraat",52.093601,4.3230949999999995,0,,,0.0,
2255807,,"Den Haag, Van Hoytemastraat",52.094068,4.324033,0,,,1.0,
2256215,,"Den Haag, Margarethaland",52.09205,4.365101999999999,0,,,0.0,
2258033,,"Den Haag, Station Ypenburg",52.055251,4.389374,0,,,0.0,
