stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1100764,,"Rotterdam, Hazelaarweg",51.964016,4.474606,0,,,1.0,
1100765,,"Rotterdam, Adrianalaan",51.962525,4.472439,0,,,1.0,
1100766,,"Rotterdam, Peppelweg",51.960146,4.469301000000001,0,,,1.0,
1100794,,"Rotterdam, De Wilgenring",51.949633,4.472164,0,,,0.0,
1100795,,"Rotterdam, Melanchthonweg",51.948671000000004,4.4652449999999995,0,,,0.0,
1100806,,"Rotterdam, De Tempel",51.952643,4.406246,0,,,0.0,
1100810,,"Rotterdam, Jeroen Boschlaan",51.956969,4.508866,0,,,1.0,
1100811,,"Rotterdam, Grindweg",51.963073,4.49584,0,,,1.0,
1100812,,"Rotterdam, Plevierlaan",51.962096,4.49861,0,,,1.0,
1100813,,"Rotterdam, Bergse Dorpsstraat",51.958873,4.494308999999999,0,,,1.0,
1100818,,"Rotterdam, Molenhoek",51.955373,4.514251,0,,,1.0,
1100819,,"Rotterdam, Grindweg",51.963081,4.495709,0,,,1.0,
1100840,,"Rotterdam, Roelantweg",51.89911,4.552148000000001,0,,,1.0,
1100848,,"Rotterdam, Noorderbrug",51.930651,4.486465,0,,,0.0,
1100881,,"Rotterdam, De Wilgenring",51.949546999999995,4.471525,0,,,0.0,
1100889,,"Rotterdam, Alexandrium II",51.950038,4.555754,0,,,0.0,
1100896,,"Rotterdam, Plaswijcklaan",51.9589,4.481403,0,,,1.0,
1100933,,"Rotterdam, Brantingweg",51.964759,4.541498000000001,0,,,1.0,
1100939,,"Rotterdam, Meidoornsingel",51.953871,4.4680480000000005,0,,,0.0,
1100940,,"Rotterdam, Donkersingel",51.951054,4.470011,0,,,1.0,
1100985,,"Rotterdam, Lorentzweg",51.963506,4.534799,0,,,1.0,
1100986,,"Rotterdam, Lorentzweg",51.96362,4.534433,0,,,1.0,
1100988,,"Rotterdam, Port Saïdstraat",51.946745,4.566797,0,,,1.0,
1133600,,"Rotterdam, Diergaarde Blijdorp",51.925540000000005,4.455775,0,,,1.0,
1133610,,"Rotterdam, Spoorweghaven",51.902382,4.511415,0,,,0.0,
1133652,,"Rotterdam, Polderlaan",51.897752000000004,4.510081,0,,,1.0,
1133656,,"Rotterdam, Katendrechtse Hoofd",51.900689,4.476749,0,,,1.0,
1133685,,"Rotterdam, Hillevliet",51.895902,4.506776,0,,,1.0,
1133686,,"Rotterdam, Polderlaan",51.897027,4.509311,0,,,1.0,
1133689,,"Rotterdam, Breeplein",51.891234999999995,4.513694999999999,0,,,1.0,
1133691,,"Rotterdam, Rechthuislaan",51.899762,4.482419999999999,0,,,1.0,
1133692,,"Rotterdam, Lombokstraat",51.900465999999994,4.487462,0,,,1.0,
1133721,,"Rotterdam, Burgdorfferstraat",51.907540999999995,4.506591,0,,,1.0,
1133722,,"Rotterdam, Willem Egmondstraat",51.898205,4.439952,0,,,1.0,
1133729,,"Rotterdam, Katendrechtse Lagedijk",51.89033,4.472702,0,,,1.0,
1133732,,"Rotterdam, Katendrechtse Lagedijk",51.890342,4.473109,0,,,1.0,
1133746,,"Rotterdam, Vliegveldweg",51.947309000000004,4.427512,0,,,1.0,
1133753,,"Rotterdam, Wielewaalstraat",51.885796,4.474668,0,,,1.0,
1133754,,"Rotterdam, Wielewaalstraat",51.885701,4.475062,0,,,1.0,
1133757,,"Rotterdam, Van der Sasstraat",51.932152,4.431733,0,,,1.0,
1133758,,"Rotterdam, Gatwickbaan",51.948522,4.430861,0,,,0.0,
1133765,,"Rotterdam, Wytemaweg",51.91317,4.469301000000001,0,,,1.0,
1133769,,"Rotterdam, Vroesenpark",51.929253,4.455858,0,,,0.0,
1133770,,"Rotterdam, Vroesenpark",51.929697999999995,4.456329,0,,,0.0,
1133772,,"Rotterdam, Korperweg",51.877024,4.456387,0,,,1.0,
1133781,,"Rotterdam, Martinus Steynstraat",51.898182,4.50275,0,,,1.0,
1133783,,"Rotterdam, Station Zuid/Rosestraat",51.904973,4.509301,0,,,1.0,
1133785,,"Rotterdam, Plein 1953",51.875012,4.469223,0,,,1.0,
1133809,,"Rotterdam, De Lugt",51.940512,4.424021,0,,,1.0,
1133810,,"Rotterdam, West-Sidelinge",51.941292,4.425997,0,,,1.0,
1133812,,"Rotterdam, Vliegveldweg",51.946708,4.42767,0,,,1.0,
1133813,,"Rotterdam, Noorderlaan",51.945788,4.428475,0,,,1.0,
1133819,,"Rotterdam, Bentinckplein",51.925775,4.461557,0,,,1.0,
1133825,,"Rotterdam, Rijnhaven",51.903675,4.49696,0,,,1.0,
1133826,,"Rotterdam, Ahoy'-complex",51.885040999999994,4.487393,0,,,1.0,
1133827,,"Rotterdam, Ahoy'-complex",51.884592,4.486371,0,,,1.0,
1133843,,"Rotterdam, Hoornweg",51.934256,4.428503,0,,,1.0,
1133844,,"Rotterdam, Van der Sasstraat",51.932189,4.431819,0,,,1.0,
1133848,,"Rotterdam, Hoornweg",51.93352,4.4286650000000005,0,,,1.0,
1133854,,"Rotterdam, Katendrechtsestraat",51.899969,4.478972,0,,,1.0,
1133856,,"Rotterdam, Zuiderparkweg",51.881169,4.480688,0,,,1.0,
1133857,,"Rotterdam, Plein 1953",51.874659,4.469956,0,,,1.0,
1133858,,"Rotterdam, Slinge Metro",51.874621999999995,4.478002,0,,,1.0,
1133859,,"Rotterdam, Slinge Metro",51.874364,4.4782839999999995,0,,,1.0,
1133861,,"Rotterdam, Antonie Bodaanweg",51.875353999999994,4.4330989999999995,0,,,0.0,
1133862,,"Rotterdam, Antonie Bodaanweg",51.875403000000006,4.432531,0,,,1.0,
1133863,,"Rotterdam, Parmentierplein",51.875209000000005,4.447523,0,,,1.0,
1133864,,"Rotterdam, Parmentierplein",51.875628000000006,4.448109,0,,,1.0,
1133865,,"Rotterdam, Van Maasdijkweg",51.87509,4.442762,0,,,1.0,
1133866,,"Rotterdam, Van Maasdijkweg",51.875040999999996,4.443358,0,,,1.0,
1133893,,"Rotterdam, Waalhaven Zuidzijde",51.879433,4.440608,0,,,0.0,
1133894,,"Rotterdam, Plein 1953",51.874812,4.468908,0,,,1.0,
1133895,,"Rotterdam, Anthony Fokkerweg",51.878731,4.447318,0,,,1.0,
1133896,,"Rotterdam, Waalhaven Zuidzijde",51.87916,4.44134,0,,,1.0,
1133920,,"Rotterdam, Zinkerstraat",51.912349,4.508808,0,,,1.0,
1133941,,"Rotterdam, Blijdorp Metro",51.930059,4.458880000000001,0,,,0.0,
1133964,,"Rotterdam, Waalhaven Oostzijde",51.885645000000004,4.457618,0,,,0.0,
1133966,,"Rotterdam, Waalhaven Oostzijde",51.885083,4.4570050000000005,0,,,0.0,
1133974,,"Rotterdam, RDM Campus",51.896464,4.420504,0,,,1.0,
1133983,,"Rotterdam, Zaltbommelstraat",51.886382,4.426372,0,,,0.0,
1133984,,"Rotterdam, Zaltbommelstraat",51.886174,4.426173,0,,,1.0,
1133985,,"Rotterdam, Korperweg",51.876554,4.45721,0,,,1.0,
1134000,,"Rotterdam, Pannerdenstraat",51.887458,4.458379,0,,,0.0,
1134001,,"Rotterdam, Pannerdenstraat",51.888408,4.459188,0,,,0.0,
1134002,,"Rotterdam, Opijnenstraat",51.881238,4.455095,0,,,1.0,
1134285,,"Rotterdam, Groene Hilledijk",51.883339,4.504828,0,,,0.0,
1134308,,"Rotterdam, Waalhaven Noordzijde",51.893645,4.461027,0,,,0.0,
1134333,,"Rotterdam, Nieuwenoord",51.880678,4.5590839999999995,0,,,1.0,
1134334,,"Rotterdam, Herenoord",51.879248,4.553882,0,,,1.0,
1134335,,"Rotterdam, Nieuwenoord",51.881178999999996,4.558799,0,,,1.0,
1134362,,"Rotterdam, Herenoord",51.879241,4.554129,0,,,1.0,
1134363,,"Rotterdam, Ruimersdijk",51.877924,4.549666,0,,,1.0,
1134365,,"Rotterdam, Appeldijk",51.876529999999995,4.544638,0,,,0.0,
1134366,,"Rotterdam, Ruimersdijk",51.877709,4.549829,0,,,1.0,
1134367,,"Rotterdam, Appeldijk",51.876612,4.544694,0,,,1.0,
1134406,,"Rotterdam, Rotterdam Centraal Uitstaphalte",51.923735,4.4673989999999995,0,NL:S:31003941,,1.0,EE
1134420,,"Rotterdam, Verboomstraat",51.888196,4.463071,0,,,1.0,
1134421,,"Rotterdam, Verboomstraat",51.888086,4.462899,0,,,1.0,
1134422,,"Rotterdam, Arendsweg",51.886859,4.466846,0,,,1.0,
1134423,,"Rotterdam, Nachtegaalplein",51.88609,4.469651,0,,,1.0,
1134424,,"Rotterdam, Nachtegaalplein",51.885983,4.4698269999999996,0,,,1.0,
1134443,,"Rotterdam, Huniadijk",51.881069000000004,4.5420110000000005,0,,,1.0,
1134446,,"Rotterdam, Homerusstraat",51.879236,4.52848,0,,,1.0,
1134509,,"Rotterdam, Langenhorst",51.874082,4.4954540000000005,0,,,1.0,
1134510,,"Rotterdam, Langenhorst",51.874117,4.496557,0,,,1.0,
1134511,,"Rotterdam, Asterlo",51.873523,4.4835139999999996,0,,,1.0,
1134515,,"Rotterdam, Rietdijk",51.893198999999996,4.462692,0,,,1.0,
1134516,,"Rotterdam, Rietdijk",51.893343,4.4626019999999995,0,,,1.0,
1134543,,"Rotterdam, Motorstraat",51.888057,4.495163,0,,,1.0,
1134544,,"Rotterdam, Valkeniersweg",51.88626,4.498743,0,,,1.0,
1134545,,"Rotterdam, Valkeniersweg",51.886643,4.498328,0,,,1.0,
1134567,,"Rotterdam, Molenvliet",51.878567,4.521827,0,,,1.0,
1134570,,"Rotterdam, Homerusstraat",51.879077,4.528861,0,,,1.0,
1134571,,"Rotterdam, Homerusstraat",51.879077,4.528861,0,,,1.0,
